Price,Prop_type,Size,Bath,Bed,Term,City,Division
850,2,55,1,2.0,/ Monthly,Lisboa, Olivais  
2350,2,112,2,2.0,/ Monthly,Lisboa, Arroios  
1500,2,65,1,2.0,/ Monthly,Lisboa, Alvalade  
1700,2,95,2,2.0,/ Monthly,Lisboa, Alvalade  
800,2,77,1,2.0,/ Monthly,Sintra, Queluz e Belas  
1600,2,91,2,2.0,/ Monthly,Lisboa, Carnide  
980,2,46,1,1.0,/ Monthly,Lisboa, Santo António  
1300,2,70,1,2.0,/ Monthly,Lisboa, Penha de França  
750,2,44,1,1.0,/ Monthly,Cascais, Carcavelos e Parede  
2850,2,190,3,4.0,/ Monthly,Oeiras, Oeiras e São Julião da Barra
1200,2,81,2,2.0,/ Monthly,Lisboa, Beato  
6000,2,257,5,6.0,/ Monthly,Lisboa, Santo António  
950,2,57,1,1.0,/ Monthly,Cascais, Cascais e Estoril  
1900,2,139,2,3.0,/ Monthly,Cascais, São Domingos de Rana  
1900,2,139,2,3.0,/ Monthly,Cascais, São Domingos de Rana  
850,2,55,1,2.0,/ Monthly,Lisboa, Olivais  
2350,2,112,2,2.0,/ Monthly,Lisboa, Arroios  
1500,2,65,1,2.0,/ Monthly,Lisboa, Alvalade  
1700,2,95,2,2.0,/ Monthly,Lisboa, Alvalade  
800,2,77,1,2.0,/ Monthly,Sintra, Queluz e Belas  
1600,2,91,2,2.0,/ Monthly,Lisboa, Carnide  
980,2,46,1,1.0,/ Monthly,Lisboa, Santo António  
1300,2,70,1,2.0,/ Monthly,Lisboa, Penha de França  
750,2,44,1,1.0,/ Monthly,Cascais, Carcavelos e Parede  
2850,2,190,3,4.0,/ Monthly,Oeiras, Oeiras e São Julião da Barra
1200,2,81,2,2.0,/ Monthly,Lisboa, Beato  
6000,2,257,5,6.0,/ Monthly,Lisboa, Santo António  
950,2,57,1,1.0,/ Monthly,Cascais, Cascais e Estoril  
1900,2,139,2,3.0,/ Monthly,Cascais, São Domingos de Rana  
1900,2,139,2,3.0,/ Monthly,Cascais, São Domingos de Rana  
850,2,55,1,2.0,/ Monthly,Lisboa, Olivais  
2350,2,112,2,2.0,/ Monthly,Lisboa, Arroios  
1500,2,65,1,2.0,/ Monthly,Lisboa, Alvalade  
1700,2,95,2,2.0,/ Monthly,Lisboa, Alvalade  
800,2,77,1,2.0,/ Monthly,Sintra, Queluz e Belas  
1600,2,91,2,2.0,/ Monthly,Lisboa, Carnide  
980,2,46,1,1.0,/ Monthly,Lisboa, Santo António  
1300,2,70,1,2.0,/ Monthly,Lisboa, Penha de França  
750,2,44,1,1.0,/ Monthly,Cascais, Carcavelos e Parede  
2850,2,190,3,4.0,/ Monthly,Oeiras, Oeiras e São Julião da Barra
1200,2,81,2,2.0,/ Monthly,Lisboa, Beato  
6000,2,257,5,6.0,/ Monthly,Lisboa, Santo António  
950,2,57,1,1.0,/ Monthly,Cascais, Cascais e Estoril  
1900,2,139,2,3.0,/ Monthly,Cascais, São Domingos de Rana  
1900,2,139,2,3.0,/ Monthly,Cascais, São Domingos de Rana  
850,2,55,1,2.0,/ Monthly,Lisboa, Olivais  
2350,2,112,2,2.0,/ Monthly,Lisboa, Arroios  
1500,2,65,1,2.0,/ Monthly,Lisboa, Alvalade  
1700,2,95,2,2.0,/ Monthly,Lisboa, Alvalade  
800,2,77,1,2.0,/ Monthly,Sintra, Queluz e Belas  
1600,2,91,2,2.0,/ Monthly,Lisboa, Carnide  
980,2,46,1,1.0,/ Monthly,Lisboa, Santo António  
1300,2,70,1,2.0,/ Monthly,Lisboa, Penha de França  
750,2,44,1,1.0,/ Monthly,Cascais, Carcavelos e Parede  
2850,2,190,3,4.0,/ Monthly,Oeiras, Oeiras e São Julião da Barra
1200,2,81,2,2.0,/ Monthly,Lisboa, Beato  
6000,2,257,5,6.0,/ Monthly,Lisboa, Santo António  
950,2,57,1,1.0,/ Monthly,Cascais, Cascais e Estoril  
1900,2,139,2,3.0,/ Monthly,Cascais, São Domingos de Rana  
1900,2,139,2,3.0,/ Monthly,Cascais, São Domingos de Rana  
850,2,55,1,2.0,/ Monthly,Lisboa, Olivais  
2350,2,112,2,2.0,/ Monthly,Lisboa, Arroios  
1500,2,65,1,2.0,/ Monthly,Lisboa, Alvalade  
1700,2,95,2,2.0,/ Monthly,Lisboa, Alvalade  
800,2,77,1,2.0,/ Monthly,Sintra, Queluz e Belas  
1600,2,91,2,2.0,/ Monthly,Lisboa, Carnide  
980,2,46,1,1.0,/ Monthly,Lisboa, Santo António  
1300,2,70,1,2.0,/ Monthly,Lisboa, Penha de França  
750,2,44,1,1.0,/ Monthly,Cascais, Carcavelos e Parede  
2850,2,190,3,4.0,/ Monthly,Oeiras, Oeiras e São Julião da Barra
1200,2,81,2,2.0,/ Monthly,Lisboa, Beato  
6000,2,257,5,6.0,/ Monthly,Lisboa, Santo António  
1800,2,66,1,1.0,/ Monthly,Porto, Cedofeita
1250,1,102,2,2.0,/ Monthly,Matosinhos, Perafita
450,2,46,1,1.0,/ Monthly,Matosinhos, Perafita
800,2,56,1,1.0,/ Monthly,Matosinhos, Custóias
950,2,91,2,1.0,/ Monthly,Vila Nova de Gaia, Canidelo  
2300,2,141,3,3.0,/ Monthly,Vila Nova de Gaia, Madalena  
700,2,87,1,2.0,/ Monthly,Vila Nova de Gaia, Oliveira do Douro  
900,2,347,2,4.0,/ Monthly,Felgueiras, Margaride (Santa Eulália)
800,2,57,1,1.0,/ Monthly,Porto, Lordelo do Ouro e Massarelos  
1800,2,66,1,1.0,/ Monthly,Porto, Cedofeita
1250,1,102,2,2.0,/ Monthly,Matosinhos, Perafita
450,2,46,1,1.0,/ Monthly,Matosinhos, Perafita
800,2,56,1,1.0,/ Monthly,Matosinhos, Custóias
950,2,91,2,1.0,/ Monthly,Vila Nova de Gaia, Canidelo  
2300,2,141,3,3.0,/ Monthly,Vila Nova de Gaia, Madalena  
700,2,87,1,2.0,/ Monthly,Vila Nova de Gaia, Oliveira do Douro  
900,2,347,2,4.0,/ Monthly,Felgueiras, Margaride (Santa Eulália)
800,2,57,1,1.0,/ Monthly,Porto, Lordelo do Ouro e Massarelos  
1800,2,66,1,1.0,/ Monthly,Porto, Cedofeita
1250,1,102,2,2.0,/ Monthly,Matosinhos, Perafita
450,2,46,1,1.0,/ Monthly,Matosinhos, Perafita
800,2,56,1,1.0,/ Monthly,Matosinhos, Custóias
950,2,91,2,1.0,/ Monthly,Vila Nova de Gaia, Canidelo  
2300,2,141,3,3.0,/ Monthly,Vila Nova de Gaia, Madalena  
700,2,87,1,2.0,/ Monthly,Vila Nova de Gaia, Oliveira do Douro  
900,2,347,2,4.0,/ Monthly,Felgueiras, Margaride (Santa Eulália)
800,2,57,1,1.0,/ Monthly,Porto, Lordelo do Ouro e Massarelos  
1800,2,66,1,1.0,/ Monthly,Porto, Cedofeita
1250,1,102,2,2.0,/ Monthly,Matosinhos, Perafita
450,2,46,1,1.0,/ Monthly,Matosinhos, Perafita
800,2,56,1,1.0,/ Monthly,Matosinhos, Custóias
950,2,91,2,1.0,/ Monthly,Vila Nova de Gaia, Canidelo  
2300,2,141,3,3.0,/ Monthly,Vila Nova de Gaia, Madalena  
700,2,87,1,2.0,/ Monthly,Vila Nova de Gaia, Oliveira do Douro  
900,2,347,2,4.0,/ Monthly,Felgueiras, Margaride (Santa Eulália)
800,2,57,1,1.0,/ Monthly,Porto, Lordelo do Ouro e Massarelos  
1800,2,66,1,1.0,/ Monthly,Porto, Cedofeita
1250,1,102,2,2.0,/ Monthly,Matosinhos, Perafita
450,2,46,1,1.0,/ Monthly,Matosinhos, Perafita
800,2,56,1,1.0,/ Monthly,Matosinhos, Custóias
950,2,91,2,1.0,/ Monthly,Vila Nova de Gaia, Canidelo  
2300,2,141,3,3.0,/ Monthly,Vila Nova de Gaia, Madalena  
700,2,87,1,2.0,/ Monthly,Vila Nova de Gaia, Oliveira do Douro  
900,2,347,2,4.0,/ Monthly,Felgueiras, Margaride (Santa Eulália)
800,2,57,1,1.0,/ Monthly,Porto, Lordelo do Ouro e Massarelos  
1800,2,66,1,1.0,/ Monthly,Porto, Cedofeita
1250,1,102,2,2.0,/ Monthly,Matosinhos, Perafita
450,2,46,1,1.0,/ Monthly,Matosinhos, Perafita
800,2,56,1,1.0,/ Monthly,Matosinhos, Custóias
950,2,91,2,1.0,/ Monthly,Vila Nova de Gaia, Canidelo  
2300,2,141,3,3.0,/ Monthly,Vila Nova de Gaia, Madalena  
700,2,87,1,2.0,/ Monthly,Vila Nova de Gaia, Oliveira do Douro  
900,2,347,2,4.0,/ Monthly,Felgueiras, Margaride (Santa Eulália)
800,2,57,1,1.0,/ Monthly,Porto, Lordelo do Ouro e Massarelos  
1800,2,66,1,1.0,/ Monthly,Porto, Cedofeita
1250,1,102,2,2.0,/ Monthly,Matosinhos, Perafita
450,2,46,1,1.0,/ Monthly,Matosinhos, Perafita
800,2,56,1,1.0,/ Monthly,Matosinhos, Custóias
950,2,91,2,1.0,/ Monthly,Vila Nova de Gaia, Canidelo  
2300,2,141,3,3.0,/ Monthly,Vila Nova de Gaia, Madalena  
700,2,87,1,2.0,/ Monthly,Vila Nova de Gaia, Oliveira do Douro  
900,2,347,2,4.0,/ Monthly,Felgueiras, Margaride (Santa Eulália)
800,2,57,1,1.0,/ Monthly,Porto, Lordelo do Ouro e Massarelos  
1800,2,66,1,1.0,/ Monthly,Porto, Cedofeita
1250,1,102,2,2.0,/ Monthly,Matosinhos, Perafita
450,2,46,1,1.0,/ Monthly,Matosinhos, Perafita
800,2,56,1,1.0,/ Monthly,Matosinhos, Custóias
950,2,91,2,1.0,/ Monthly,Vila Nova de Gaia, Canidelo  
2300,2,141,3,3.0,/ Monthly,Vila Nova de Gaia, Madalena  
700,2,87,1,2.0,/ Monthly,Vila Nova de Gaia, Oliveira do Douro  
900,2,347,2,4.0,/ Monthly,Felgueiras, Margaride (Santa Eulália)
800,2,57,1,1.0,/ Monthly,Porto, Lordelo do Ouro e Massarelos  
1800,2,66,1,1.0,/ Monthly,Porto, Cedofeita
1250,1,102,2,2.0,/ Monthly,Matosinhos, Perafita
450,2,46,1,1.0,/ Monthly,Matosinhos, Perafita
800,2,56,1,1.0,/ Monthly,Matosinhos, Custóias
950,2,91,2,1.0,/ Monthly,Vila Nova de Gaia, Canidelo  
2300,2,141,3,3.0,/ Monthly,Vila Nova de Gaia, Madalena  
700,2,87,1,2.0,/ Monthly,Vila Nova de Gaia, Oliveira do Douro  
900,2,347,2,4.0,/ Monthly,Felgueiras, Margaride (Santa Eulália)
800,2,57,1,1.0,/ Monthly,Porto, Lordelo do Ouro e Massarelos  
1800,2,66,1,1.0,/ Monthly,Porto, Cedofeita
1250,1,102,2,2.0,/ Monthly,Matosinhos, Perafita
450,2,46,1,1.0,/ Monthly,Matosinhos, Perafita
800,2,56,1,1.0,/ Monthly,Matosinhos, Custóias
950,2,91,2,1.0,/ Monthly,Vila Nova de Gaia, Canidelo  
2300,2,141,3,3.0,/ Monthly,Vila Nova de Gaia, Madalena  
700,2,87,1,2.0,/ Monthly,Vila Nova de Gaia, Oliveira do Douro  
900,2,347,2,4.0,/ Monthly,Felgueiras, Margaride (Santa Eulália)
800,2,57,1,1.0,/ Monthly,Porto, Lordelo do Ouro e Massarelos  
1800,2,66,1,1.0,/ Monthly,Porto, Cedofeita
1250,1,102,2,2.0,/ Monthly,Matosinhos, Perafita
450,2,46,1,1.0,/ Monthly,Matosinhos, Perafita
800,2,56,1,1.0,/ Monthly,Matosinhos, Custóias
950,2,91,2,1.0,/ Monthly,Vila Nova de Gaia, Canidelo  
2300,2,141,3,3.0,/ Monthly,Vila Nova de Gaia, Madalena  
700,2,87,1,2.0,/ Monthly,Vila Nova de Gaia, Oliveira do Douro  
900,2,347,2,4.0,/ Monthly,Felgueiras, Margaride (Santa Eulália)
800,2,57,1,1.0,/ Monthly,Porto, Lordelo do Ouro e Massarelos  
1800,2,66,1,1.0,/ Monthly,Porto, Cedofeita
1250,1,102,2,2.0,/ Monthly,Matosinhos, Perafita
450,2,46,1,1.0,/ Monthly,Matosinhos, Perafita
800,2,56,1,1.0,/ Monthly,Matosinhos, Custóias
950,2,91,2,1.0,/ Monthly,Vila Nova de Gaia, Canidelo  
2300,2,141,3,3.0,/ Monthly,Vila Nova de Gaia, Madalena  
700,2,87,1,2.0,/ Monthly,Vila Nova de Gaia, Oliveira do Douro  
900,2,347,2,4.0,/ Monthly,Felgueiras, Margaride (Santa Eulália)
800,2,57,1,1.0,/ Monthly,Porto, Lordelo do Ouro e Massarelos  
1800,2,66,1,1.0,/ Monthly,Porto, Cedofeita
1250,1,102,2,2.0,/ Monthly,Matosinhos, Perafita
450,2,46,1,1.0,/ Monthly,Matosinhos, Perafita
800,2,56,1,1.0,/ Monthly,Matosinhos, Custóias
950,2,91,2,1.0,/ Monthly,Vila Nova de Gaia, Canidelo  
2300,2,141,3,3.0,/ Monthly,Vila Nova de Gaia, Madalena  
700,2,87,1,2.0,/ Monthly,Vila Nova de Gaia, Oliveira do Douro  
900,2,347,2,4.0,/ Monthly,Felgueiras, Margaride (Santa Eulália)
800,2,57,1,1.0,/ Monthly,Porto, Lordelo do Ouro e Massarelos  
1800,2,66,1,1.0,/ Monthly,Porto, Cedofeita
1250,1,102,2,2.0,/ Monthly,Matosinhos, Perafita
450,2,46,1,1.0,/ Monthly,Matosinhos, Perafita
800,2,56,1,1.0,/ Monthly,Matosinhos, Custóias
950,2,91,2,1.0,/ Monthly,Vila Nova de Gaia, Canidelo  
2300,2,141,3,3.0,/ Monthly,Vila Nova de Gaia, Madalena  
700,2,87,1,2.0,/ Monthly,Vila Nova de Gaia, Oliveira do Douro  
900,2,347,2,4.0,/ Monthly,Felgueiras, Margaride (Santa Eulália)
800,2,57,1,1.0,/ Monthly,Porto, Lordelo do Ouro e Massarelos  
1800,2,66,1,1.0,/ Monthly,Porto, Cedofeita
1250,1,102,2,2.0,/ Monthly,Matosinhos, Perafita
450,2,46,1,1.0,/ Monthly,Matosinhos, Perafita
800,2,56,1,1.0,/ Monthly,Matosinhos, Custóias
950,2,91,2,1.0,/ Monthly,Vila Nova de Gaia, Canidelo  
2300,2,141,3,3.0,/ Monthly,Vila Nova de Gaia, Madalena  
700,2,87,1,2.0,/ Monthly,Vila Nova de Gaia, Oliveira do Douro  
900,2,347,2,4.0,/ Monthly,Felgueiras, Margaride (Santa Eulália)
800,2,57,1,1.0,/ Monthly,Porto, Lordelo do Ouro e Massarelos  
1800,2,66,1,1.0,/ Monthly,Porto, Cedofeita
1250,1,102,2,2.0,/ Monthly,Matosinhos, Perafita
450,2,46,1,1.0,/ Monthly,Matosinhos, Perafita
800,2,56,1,1.0,/ Monthly,Matosinhos, Custóias
950,2,91,2,1.0,/ Monthly,Vila Nova de Gaia, Canidelo  
2300,2,141,3,3.0,/ Monthly,Vila Nova de Gaia, Madalena  
700,2,87,1,2.0,/ Monthly,Vila Nova de Gaia, Oliveira do Douro  
900,2,347,2,4.0,/ Monthly,Felgueiras, Margaride (Santa Eulália)
800,2,57,1,1.0,/ Monthly,Porto, Lordelo do Ouro e Massarelos  
1800,2,66,1,1.0,/ Monthly,Porto, Cedofeita
1250,1,102,2,2.0,/ Monthly,Matosinhos, Perafita
450,2,46,1,1.0,/ Monthly,Matosinhos, Perafita
800,2,56,1,1.0,/ Monthly,Matosinhos, Custóias
950,2,91,2,1.0,/ Monthly,Vila Nova de Gaia, Canidelo  
2300,2,141,3,3.0,/ Monthly,Vila Nova de Gaia, Madalena  
700,2,87,1,2.0,/ Monthly,Vila Nova de Gaia, Oliveira do Douro  
900,2,347,2,4.0,/ Monthly,Felgueiras, Margaride (Santa Eulália)
800,2,57,1,1.0,/ Monthly,Porto, Lordelo do Ouro e Massarelos  
650,2,63,1,1.0,/ Monthly,Guimarães, Oliveira
830,2,117,4,3.0,/ Monthly,Vila Verde, Vila Verde e Barbudo  
825,2,94,2,2.0,/ Monthly,Braga, São Victor  
350,1,100,1,2.0,/ Monthly,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
950,2,103,2,3.0,/ Monthly,Braga, Real
1250,1,190,4,4.0,/ Monthly,Barcelos, Gamil e Midões  
650,2,105,4,2.0,/ Monthly,Amares, Ferreiros
650,2,63,1,1.0,/ Monthly,Guimarães, Oliveira
830,2,117,4,3.0,/ Monthly,Vila Verde, Vila Verde e Barbudo  
825,2,94,2,2.0,/ Monthly,Braga, São Victor  
350,1,100,1,2.0,/ Monthly,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
950,2,103,2,3.0,/ Monthly,Braga, Real
1250,1,190,4,4.0,/ Monthly,Barcelos, Gamil e Midões  
650,2,105,4,2.0,/ Monthly,Amares, Ferreiros
650,2,63,1,1.0,/ Monthly,Guimarães, Oliveira
830,2,117,4,3.0,/ Monthly,Vila Verde, Vila Verde e Barbudo  
825,2,94,2,2.0,/ Monthly,Braga, São Victor  
350,1,100,1,2.0,/ Monthly,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
950,2,103,2,3.0,/ Monthly,Braga, Real
1250,1,190,4,4.0,/ Monthly,Barcelos, Gamil e Midões  
650,2,105,4,2.0,/ Monthly,Amares, Ferreiros
650,2,63,1,1.0,/ Monthly,Guimarães, Oliveira
830,2,117,4,3.0,/ Monthly,Vila Verde, Vila Verde e Barbudo  
825,2,94,2,2.0,/ Monthly,Braga, São Victor  
350,1,100,1,2.0,/ Monthly,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
950,2,103,2,3.0,/ Monthly,Braga, Real
1250,1,190,4,4.0,/ Monthly,Barcelos, Gamil e Midões  
650,2,105,4,2.0,/ Monthly,Amares, Ferreiros
650,2,63,1,1.0,/ Monthly,Guimarães, Oliveira
830,2,117,4,3.0,/ Monthly,Vila Verde, Vila Verde e Barbudo  
825,2,94,2,2.0,/ Monthly,Braga, São Victor  
350,1,100,1,2.0,/ Monthly,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
950,2,103,2,3.0,/ Monthly,Braga, Real
1250,1,190,4,4.0,/ Monthly,Barcelos, Gamil e Midões  
650,2,105,4,2.0,/ Monthly,Amares, Ferreiros
650,2,63,1,1.0,/ Monthly,Guimarães, Oliveira
830,2,117,4,3.0,/ Monthly,Vila Verde, Vila Verde e Barbudo  
825,2,94,2,2.0,/ Monthly,Braga, São Victor  
350,1,100,1,2.0,/ Monthly,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
950,2,103,2,3.0,/ Monthly,Braga, Real
1250,1,190,4,4.0,/ Monthly,Barcelos, Gamil e Midões  
650,2,105,4,2.0,/ Monthly,Amares, Ferreiros
650,2,63,1,1.0,/ Monthly,Guimarães, Oliveira
830,2,117,4,3.0,/ Monthly,Vila Verde, Vila Verde e Barbudo  
825,2,94,2,2.0,/ Monthly,Braga, São Victor  
350,1,100,1,2.0,/ Monthly,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
950,2,103,2,3.0,/ Monthly,Braga, Real
1250,1,190,4,4.0,/ Monthly,Barcelos, Gamil e Midões  
650,2,105,4,2.0,/ Monthly,Amares, Ferreiros
650,2,63,1,1.0,/ Monthly,Guimarães, Oliveira
830,2,117,4,3.0,/ Monthly,Vila Verde, Vila Verde e Barbudo  
825,2,94,2,2.0,/ Monthly,Braga, São Victor  
350,1,100,1,2.0,/ Monthly,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
950,2,103,2,3.0,/ Monthly,Braga, Real
1250,1,190,4,4.0,/ Monthly,Barcelos, Gamil e Midões  
650,2,105,4,2.0,/ Monthly,Amares, Ferreiros
650,2,63,1,1.0,/ Monthly,Guimarães, Oliveira
830,2,117,4,3.0,/ Monthly,Vila Verde, Vila Verde e Barbudo  
825,2,94,2,2.0,/ Monthly,Braga, São Victor  
350,1,100,1,2.0,/ Monthly,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
950,2,103,2,3.0,/ Monthly,Braga, Real
1250,1,190,4,4.0,/ Monthly,Barcelos, Gamil e Midões  
650,2,105,4,2.0,/ Monthly,Amares, Ferreiros
